id,name,popularity,duration_ms,album_name,release_date,artist_name,genre,artist_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,74,237800,5,2010-11-12,Nelly,dance pop,77,0.531,0.752,-6.161,0.0305,0.0421,0,0.12,0.103,89.917,2010
5AyL2kgLtTWEu3qO3B9SqK,Like A G6,73,216893,Free Wired,2010-01-01,Far East Movement,asian american hip hop,68,0.435,0.837,-8.126,0.449,0.00676,0,0.117,0.778,124.913,2010
2DHc2e5bBn4UzY0ENVFrUl,Carry Out (Featuring Justin Timberlake),65,232466,Shock Value II,2009-01-01,Timbaland,dance pop,77,0.531,0.574,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68,2009
4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,74,244586,Crazy Love,2009-10-06,Michael Bublé,adult standards,89,0.615,0.733,-4.808,0.0335,0.152,0,0.109,0.796,122.58,2009
0xcl9XT60Siji6CSG4y6nb,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,61,232615,Club Can't Handle Me,2010-06-28,Flo Rida,dance pop,80,0.623,0.882,-2.574,0.0322,0.0205,0,0.194,0.525,127.98,2010
3kMrazSvILsgcwtidZd1Qd,Bulletproof,68,205733,La Roux,2009,La Roux,alternative dance,62,0.674,0.882,-2.771,0.0477,0.000441,6.47E-05,0.068,0.682,123.016,2009
6epn3r7S14KUqlReYr77hA,Baby,78,214240,My World 2.0,2010-01-01,Justin Bieber,canadian pop,95,0.728,0.859,-5.237,0.137,0.0401,0,0.111,0.535,65.043,2010
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,71,227853,Never Say Never - The Remixes,2011-01-01,Justin Bieber,canadian pop,95,0.739,0.807,-5.063,0.0652,0.0181,0,0.295,0.632,97.048,2011
2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,64,227320,For Your Entertainment,2009-11-23,Adam Lambert,dance pop,67,0.44,0.683,-4.732,0.0489,0.00706,0,0.0593,0.445,185.948,2009
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),72,235493,Loud (Japan Version),2010-01-01,Rihanna,barbadian pop,89,0.789,0.706,-4.233,0.0429,0.112,1.71E-05,0.0586,0.638,125.911,2010
51YhN4y2tOvfI0Sv1hoBRo,Live Like We're Dying,42,212746,Live Like We're Dying,2009-09-25,Kris Allen,acoustic pop,46,0.578,0.9,-2.501,0.0443,0.0267,0,0.287,0.934,92.011,2009
3YJkAQNEhmCZGLdmPsu6Ye,Hard,56,250600,Rated R,2009-11-20,Rihanna,barbadian pop,89,0.31,0.746,-3.599,0.111,0.0121,0,0.649,0.163,182.032,2009
7lWUJpax919G4JdaFEVmCy,Blah Blah Blah (feat. 3OH!3),61,172053,Animal (Expanded Edition),2010-01-01,Kesha,dance pop,78,0.752,0.836,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003,2010
4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),67,242013,"Passion, Pain & Pleasure (Deluxe Version)",2010-09-14,Trey Songz,dance pop,77,0.844,0.601,-5.283,0.157,0.0205,0,0.385,0.331,73.989,2010
0WCiI0ddWiu5F2kSHgfw5S,Take It Off,69,215200,Animal (Expanded Edition),2010-01-01,Kesha,dance pop,78,0.729,6.75E-01,-5.292,0.0286,4.14E-05,0.00126,0.0867,0.74,125.036,2010
0RZyUsKfiC7MtiGKatCtGc,Misery,66,216200,Hands All Over (Revised International Standard version),2010,Maroon 5,pop,87,0.703,0.81,-4.874,0.0424,0.000315,0,0.216,0.726,102.978,2010
45EDI3rk0f4cAMt9f8b56R,Impossible,68,226533,No Gravity,2010-01-01,Shontelle,barbadian pop,57,0.599,0.624,-3.631,0.0343,0.385,0,0.125,0.539,90.034,2010
17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),63,192440,Streets Of Gold,2010-06-25,3OH!3,dance pop,65,0.682,0.889,-4.166,0.0804,0.00564,0,0.36,0.827,138.021,2010
1YaVmBh7EAeR54FIjuFcb5,Naturally,64,202586,Kiss & Tell,2009-01-01,Selena Gomez & The Scene,dance pop,69,0.605,0.902,-5.406,0.0511,0.0185,1.01E-06,0.0534,0.875,132.612,2009
6H2wnX7ytNeCKERIVqCwgs,I Made It (Cash Money Heroes),54,249546,To The Sky,2010-01-01,Kevin Rudolf,dance pop,55,0.592,0.944,-2.94,0.111,0.043,0,0.365,0.574,124.42,2010
6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,58,281293,Raymond v Raymond (Expanded Edition),2010-03-30,Usher,atl hip hop,83,0.626,0.52,-8.077,0.0892,0.175,0,0.13,0.257,77.468,2010
4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,68,228093,21,2011-01-24,Adele,british soul,83,0.73,0.769,-5.114,0.0298,0.138,0,0.0473,0.507,104.948,2011
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,72,262146,Sorry For Party Rocking,2011-01-01,LMFAO,dance pop,68,0.751,0.736,-4.168,0.156,0.0206,0,0.265,0.352,130.014,2011
4lCv7b86sLynZbXhfScfm2,Firework,73,227880,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.638,0.826,-4.968,0.0479,0.139,0,0.0803,0.649,124.072,2012
4z8ssgZfs5TzKiO8HaGWXO,E.T,64,206373,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.603,0.872,-5.404,0.0792,0.0213,0,0.366,0.691,150.104,2012
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",79,252306,Planet Pit (Deluxe Version),2011-06-17,Pitbull,dance pop,83,0.671,0.939,-3.206,0.161,0.192,0,0.298,0.529,129.023,2011
4lLtanYk6tkMvooU0tWzG8,Grenade,76,223253,Doo-Wops & Hooligans,2010-10-05,Bruno Mars,dance pop,88,0.706,0.558,-7.237,0.0593,0.146,0,0.118,0.227,110.443,2010
3hlksXnvbKogFdPbpO9vel,Super Bass,73,200013,Pink Friday (Complete Edition),2010-11-22,Nicki Minaj,dance pop,89,0.723,0.86,-4.357,0.203,0.271,4.56E-06,0.598,0.667,126.979,2010
7pYfyrMNPn3wtoCyqcTVoI,Moves Like Jagger - Studio Recording From The Voice Performance,76,201493,Hands All Over (Revised International Standard version),2010,Maroon 5,pop,87,0.722,0.761,-4.459,0.0475,0.0117,0,0.315,0.624,128.044,2010
7ySUcLPVX7KudhnmNcgY2D,S&M,72,243600,Loud (Japan Version),2010-01-01,Rihanna,barbadian pop,89,0.769,0.684,-5.019,0.0411,0.0105,0.000125,0.0887,0.835,127.972,2010
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,84,239600,Torches,2011-05-23,Foster The People,indie pop,76,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,2011
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),74,230746,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.649,0.815,-3.796,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,2012
3rDFqo8yv93PtTmdOYOPzX,Tonight (I'm Fuckin' You),56,231653,Tonight (I'm Fuckin' You),2010-01-01,Enrique Iglesias,dance pop,78,0.666,0.877,-4.657,0.0446,0.0277,1.15E-05,0.142,0.272,125.989,2010
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,67,263173,Loud (Japan Version),2010-01-01,Rihanna,barbadian pop,89,0.689,0.784,-2.972,0.074,0.182,0,0.0843,0.561,99.954,2010
3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),72,222586,F.A.M.E. (Expanded Edition),2011-03-22,Chris Brown,dance pop,89,0.767,0.677,-6.128,0.184,0.0339,5.51E-06,0.144,0.538,146.155,2011
3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,71,285240,21,2011-01-24,Adele,british soul,83,0.556,0.319,-8.251,0.0281,0.893,0,0.0996,0.294,135.187,2011
6OtCIsQZ64Vs1EbzztvAv4,Good Life,72,253306,Waking Up,2009-01-01,OneRepublic,dance pop,83,0.634,0.69,-7.804,0.052,0.0771,0,0.132,0.645,94.988,2009
386RUes7n1uM1yfzgeUuwp,The Lazy Song,74,190213,Doo-Wops & Hooligans,2010-10-05,Bruno Mars,dance pop,88,0.738,0.804,-3.851,0.0621,0.332,0,0.279,0.949,174.943,2010
38iU2jg98IZZEIJPrP7aWD,Till the World Ends,65,237946,Femme Fatale (Deluxe Version),2011-03-28,Britney Spears,dance pop,82,0.693,0.705,-5.747,0.0665,0.0228,0,0.202,0.45,131.951,2011
3LUWWox8YYykohBbHUrrxd,We R Who We R,72,204760,Cannibal (Expanded Edition),2010-11-19,Kesha,dance pop,78,0.736,0.817,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,2010
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,75,200466,Whatever,2011-11-25,Hot Chelle Rae,dance pop,64,0.686,0.783,-4.977,0.119,0.0764,0,0.163,0.814,99.978,2011
3pYDZTJM2tVBUhIRifWVzI,Blow,65,219973,Cannibal (Expanded Edition),2010-11-19,Kesha,dance pop,78,0.753,0.729,-3.862,0.0392,0.00334,5.66E-05,0.073,0.812,120.013,2010
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),80,210960,The Papercut Chronicles II,2011-11-11,Gym Class Heroes,dance pop,70,0.646,0.795,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,2011
7vWFaMq63AwkFDhS2OAg5u,The Time (Dirty Bit),71,307640,The Beginning (Deluxe),2010-01-01,Black Eyed Peas,dance pop,83,0.816,0.813,-7.798,0.0664,0.0662,2.77E-06,0.602,0.436,127.979,2010
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,70,238693,Last Train To Paris,2010-01-01,Diddy - Dirty Money,hip pop,57,0.392,0.839,-1.921,0.193,0.158,0,0.3,0.232,168.001,2010
3rfhI32Il2hVRKDkuGeeen,Hey Baby (Drop It to the Floor) (feat. T-Pain),67,234453,Planet Pit (Deluxe Version),2011-06-17,Pitbull,dance pop,83,0.595,0.913,-3.428,0.0884,0.0435,0,0.259,0.762,128.021,2011
5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,65,210266,Femme Fatale (Deluxe Version),2011-03-28,Britney Spears,dance pop,82,0.696,0.546,-6.55,0.0414,0.00379,3.80E-06,0.332,0.787,130.002,2011
16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),69,215693,Night Shades,2011-08-29,Cobra Starship,dance pop,60,0.668,0.857,-2.944,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,2011
2QtxlzvSBONjs1bDC34ixs,Yeah 3x,69,241666,F.A.M.E. (Expanded Edition),2011-03-22,Chris Brown,dance pop,89,0.705,0.882,-3.201,0.0445,0.000369,1.16E-06,0.0934,0.7,130,2011
0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,74,246587,lovestrong,2011-05-10,Christina Perri,dance pop,74,0.349,0.348,-6.142,0.0316,0.726,0,0.12,0.0886,74.541,2011
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,67,199480,Sorry For Party Rocking,2011-01-01,LMFAO,dance pop,68,0.707,0.861,-4.225,0.316,0.1,0,0.191,0.795,130.021,2011
7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,59,228826,Femme Fatale (Deluxe Version),2011-03-28,Britney Spears,dance pop,82,0.648,0.722,-4.813,0.0427,0.0103,0,0.24,0.389,132.973,2011
2z4U9d5OAA4YLNXoCgioxo,What the Hell,74,220706,Goodbye Lullaby (Expanded Edition),2011-03-08,Avril Lavigne,canadian pop,78,0.578,0.926,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,2011
6qn9YLKt13AGvpq9jfO8py,We Found Love,75,215226,Talk That Talk,2011-11-18,Rihanna,barbadian pop,89,0.734,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,2011
0V6J3G6SyYGQzzLUSAlAKe,Without You (feat. Usher) - Radio Edit,52,208413,Without You (feat. Usher) [Remixes],2011-10-21,David Guetta,dance pop,87,0.605,0.643,-3.595,0.0292,0.151,1.09E-05,0.179,0.489,127.9,2011
6dn9ndETOjczUSQO5UhKJa,Who Says,49,195266,For You,2014-11-24,Selena Gomez,dance pop,86,0.676,0.923,-2.849,0.0508,0.0562,0,0.147,0.725,101.025,2014
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,73,253746,4,2011-06-24,Beyoncé,dance pop,87,0.545,0.649,-4.062,0.0324,0.143,1.57E-05,0.0894,0.297,99.099,2011
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),72,194840,Nothing but the Beat (Ultimate Edition),2012-12-07,David Guetta,dance pop,87,0.666,0.876,-3.078,0.0414,0.055,0,0.259,0.552,129.884,2012
2fTsFCKRFQ5M0igJgabnLA,Price Tag,73,223053,Who You Are (Platinum Edition),2011-01-01,Jessie J,dance pop,75,0.636,0.831,-3.945,0.182,0.0294,3.85E-06,0.272,0.668,175.015,2011
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,77,244884,Making Mirrors,2011-01-01,Gotye,australian pop,69,0.865,0.521,-6.932,0.0371,0.548,0.000115,0.0989,0.748,129.059,2011
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,77,193400,Kiss,2012-01-01,Carly Rae Jepsen,canadian pop,74,0.783,0.58,-6.548,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,2012
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),76,250626,Some Nights,2012-02-14,fun,baroque pop,70,0.378,0.638,-5.576,0.075,0.02,7.66E-05,0.0849,0.735,184.086,2012
1XGmzt0PVuFgQYYnV2It7A,Payphone,81,231173,Overexposed Track By Track,2012-01-01,Maroon 5,pop,87,0.743,0.752,-4.813,0.0414,0.0188,0,0.287,0.545,110.015,2012
5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,65,210853,Bright Lights (Lights Re-pack / Bonus Version),2010-01-01,Ellie Goulding,dance pop,81,0.682,0.795,-6.17,0.0367,0.0297,0.0391,0.131,0.78,120.008,2010
5yDL13y5giogKs2fSNf7sj,Glad You Came,74,197935,Battleground (Deluxe Edition),2011-01-01,The Wanted,boy band,67,0.722,0.851,-3.873,0.0639,0.0319,0,0.108,0.452,126.885,2011
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),75,221946,Stronger (Deluxe Version),2011-10-24,Kelly Clarkson,dance pop,83,0.562,0.939,-4.282,0.0475,0.046,0,0.112,0.684,116.044,2011
5QhBKPqsnX1uY9fZNaAtZg,Stronger,66,203000,Oops!... I Did It Again,2000-05-16,Britney Spears,dance pop,82,0.707,0.923,-3.957,0.0521,0.128,0.000437,0.273,0.842,108.049,2000
59RSrxkSKSixEWBAIvE5Wa,Starships,64,210626,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,Nicki Minaj,dance pop,89,0.747,0.716,-2.457,0.0751,0.135,0,0.251,0.751,125.006,2012
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,83,199986,Up All Night,2012-05-25,One Direction,boy band,89,0.726,0.787,-2.494,0.0737,0.009,0,0.0596,0.888,124.99,2012
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),76,232946,Wild Ones,2012-06-22,Flo Rida,dance pop,80,0.608,0.86,-5.324,0.0554,0.0991,0,0.262,0.437,127.075,2012
3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,67,242973,21,2011-01-24,Adele,british soul,83,0.603,0.67,-3.882,0.0249,0.00408,1.68E-06,0.112,0.446,107.993,2011
67WTwafOMgegV6ABnBQxcE,Some Nights,71,277040,Some Nights,2012-02-14,fun,baroque pop,70,0.672,0.738,-7.045,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,2012
5JLv62qFIS1DR3zGEcApRt,Wide Awake,68,220946,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.514,0.683,-5.099,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,2012
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,72,216160,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.678,0.918,-4.63,0.0355,0.000417,0,0.0744,0.769,130.028,2012
3NcO4jGK1Opb5ea0mYLpxb,Good Feeling,59,248133,Good Feeling,2011-08-29,Flo Rida,dance pop,80,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,2011
0ltBH1JNzSvQJPjJpvTu9B,Whistle,61,225000,Whistle,2012-04-24,Flo Rida,dance pop,80,0.754,0.933,-5.786,0.0448,0.0199,0,0.297,0.75,103.992,2012
6cpk00i5TxCqSeqNi2HuIe,One More Night,72,219546,Overexposed Track By Track,2012-01-01,Maroon 5,pop,87,0.716,0.821,-3.435,0.0314,0.0558,0,0.0844,0.618,92.997,2012
0KAiuUOrLTIkzkpfpn9jb9,Drive By,75,195973,California 37,2012-04-17,Train,dance pop,77,0.765,0.837,-3.113,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,2012
3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,67,242680,Talk That Talk,2011-11-19,Rihanna,barbadian pop,89,0.719,0.847,-6.34,0.0916,0.00201,0.0204,0.223,0.444,127.963,2011
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,80,177280,Picture Show,2012-01-01,Neon Trees,indie poptimism,70,0.471,0.924,-3.906,0.0586,0.00301,0,0.313,0.725,154.961,2012
0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),79,245040,Nothing but the Beat (Ultimate Edition),2012-12-07,David Guetta,dance pop,87,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,2012
05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,68,240165,I Won't Give Up,2012-01-03,Jason Mraz,acoustic pop,78,0.585,0.303,-10.058,0.0398,0.694,0,0.115,0.142,136.703,2012
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,72,171333,Believe,2012-01-01,Justin Bieber,canadian pop,95,0.717,0.55,-6.019,0.0521,0.0358,0.00196,0.126,0.332,96.976,2012
4VySpxhRGy32u5zPCprzDn,Too Close,62,256613,The Lateness Of The Hour,2011-01-01,Alex Clare,modern alternative rock,58,0.588,0.694,-4.278,0.0387,0.00948,0,0.113,0.271,126.027,2011
5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",78,207333,"Young, Wild & Free (feat. Bruno Mars)",2011-10-11,Snoop Dogg,g funk,84,0.715,0.655,-6.425,0.137,0.0525,0,0.115,0.531,95.078,2011
2bN0VoXCagktb6yAi9942I,Best I Ever Had,55,226200,Make A Move,2013-10-09,Gavin DeGraw,acoustic pop,67,0.547,0.932,-5.237,0.0968,0.00229,0,0.335,0.513,134.981,2013
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,70,229466,Believe (Deluxe Edition),2012-06-15,Justin Bieber,canadian pop,95,0.571,0.873,-3.382,0.1,0.0811,0,0.361,0.613,139.691,2012
6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),65,199680,Nothing but the Beat (Ultimate Edition),2012-12-07,David Guetta,dance pop,87,0.704,0.793,-2.266,0.0591,0.0488,0,0.575,0.412,127.96,2012
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),67,255586,The Truth About Love,2012-09-18,P!nk,dance pop,82,0.597,0.919,-2.954,0.044,0.000145,0,0.282,0.73,113.987,2012
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,71,205346,Unbroken,2011-01-01,Demi Lovato,dance pop,84,0.651,0.695,-3.218,0.0487,0.23,0,0.144,0.569,123.008,2011
4B3RmT3cGvh8By3WY9pbIx,Skyscraper,69,221293,Unbroken,2011-01-01,Demi Lovato,dance pop,84,0.573,0.581,-3.325,0.0276,0.148,0,0.128,0.188,103.82,2011
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,75,227333,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.687,0.792,-4.023,0.0353,0.000802,0,0.2,0.864,133.962,2012
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,80,206413,18 Months,2012-10-29,Calvin Harris,dance pop,86,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,2012
12eMQUn2GzfsfsQLH53M19,Scream,66,234693,Looking 4 Myself (Expanded Edition),2012-06-12,Usher,atl hip hop,83,0.616,0.862,-5.18,0.0973,0.00117,0,0.179,0.569,127.992,2012
0F8aGFsOQzWytN7kupmEMn,iTwerk (She Twerk),43,153142,Yike In It - EP,2014-06-03,99 Percent,None,47,0.876,0.958,-5.915,0.145,0.0102,0,0.0775,0.634,105.03,2014
2fQxE0jVrjNMT9oJAXtSJR,Domino,71,231840,Who You Are (Platinum Edition),2011-01-01,Jessie J,dance pop,75,0.758,0.557,-4.568,0.034,0.0117,0,0.0418,0.781,126.986,2011
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),71,219493,Gangnam Style (강남스타일),2012-01-01,PSY,k-pop,61,0.727,0.937,-2.871,0.286,0.00417,0,0.091,0.749,132.067,2012
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),72,227280,Planet Pit (Deluxe Version),2011-06-17,Pitbull,dance pop,83,0.669,0.855,-3.035,0.0499,0.0124,0,0.335,0.648,120.045,2011
3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),62,222213,The Papercut Chronicles II,2011-11-11,Gym Class Heroes,dance pop,70,0.716,0.838,-4.289,0.0513,0.134,0,0.148,0.646,130.034,2011
5InWRmnfgjVwQWoXHNBATu,Want U Back,67,214013,Sticks & Stones,2011-11-07,Cher Lloyd,dance pop,65,0.696,0.893,-2.963,0.076,0.0662,0,0.473,0.573,97.954,2011
2wg4TZ4WENyLGhOoQncz6r,Sirens,52,235093,Sorry I'm Late,2014-05-23,Cher Lloyd,dance pop,65,0.682,0.802,-2.803,0.0422,0.065,0,0.107,0.411,116.972,2014
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,64,222306,Fortune (Expanded Edition),2012-07-03,Chris Brown,dance pop,89,0.602,0.691,-5.197,0.051,0.0548,0,0.144,0.206,127.967,2012
4urcG6Nfubqsuqy3juMjBi,Brokenhearted,63,227146,Hello,2012-05-07,Karmin,dance pop,56,0.765,0.765,-2.732,0.0585,0.00765,3.82E-06,0.0527,0.886,120.001,2012
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,75,163133,The Lumineers (Deluxe Edition),2012,The Lumineers,folk-pop,78,0.682,0.471,-9.182,0.0301,0.765,0,0.0908,0.421,79.907,2012
6nek1Nin9q48AVZcWs9e9D,Paradise,80,278719,Mylo Xyloto,2011-10-24,Coldplay,permanent wave,88,0.449,0.585,-6.761,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,2011
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),69,251626,R.E.D. (Deluxe Edition),2012-01-01,Ne-Yo,dance pop,80,0.658,0.677,-6.628,0.0393,0.248,0,0.368,0.248,124.91,2012
5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,66,205640,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,Nicki Minaj,dance pop,89,0.728,0.858,-3.686,0.0609,0.0403,4.09E-06,0.0241,0.591,125.055,2012
25CA8QVJQrh5R05UUCaODM,Heart Attack,55,233146,Chapter V (Deluxe),2012-08-17,Trey Songz,dance pop,77,0.608,0.863,-4.87,0.131,0.0593,0,0.228,0.476,150.029,2012
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,76,210840,Demi,2013-01-01,Demi Lovato,dance pop,84,0.504,0.785,-4.802,0.104,0.0738,0,0.239,0.502,173.968,2013
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,66,247946,California 37,2012-04-17,Train,dance pop,77,0.591,0.935,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043,2012
7lAoovVf67mECK18oOpJbc,Love You Like A Love Song,55,188453,For You,2014-11-24,Selena Gomez,dance pop,86,0.858,0.677,-3.842,0.047,0.0768,0,0.0757,0.922,117.011,2014
0AbLBnxjPyqmBMW2slYukj,Tell Me Something I Don't Know,42,175333,For You,2014-11-24,Selena Gomez,dance pop,86,0.711,0.933,-3.339,0.192,0.139,0,0.0593,0.917,145.059,2014
1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,64,227973,Fortune (Expanded Edition),2012-07-03,Chris Brown,dance pop,89,0.594,0.841,-5.792,0.102,0.000238,2.22E-06,0.156,0.643,129.925,2012
7EQGXaVSyEDsCWKmUcfpLk,Die Young,76,211920,Warrior (Expanded Edition),2012-11-30,Kesha,dance pop,78,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,2012
07uZmxnxzr0t6Csga6uQtw,A Thousand Years,69,285120,100 Greatest Acoustic & Chill Songs,2019-11-08,Various Artists,None,0,0.423,0.407,-7.45,0.0267,0.312,0.000961,0.11,0.161,139.048,2019
3Yt9lRtS5V4nbJnwcgFgvC,You Da One,66,200013,Talk That Talk,2011-11-19,Rihanna,barbadian pop,89,0.702,0.715,-5.377,0.0425,0.503,2.44E-05,0.126,0.863,127.05,2011
7MXlTgQeo3IVlMpLnZuhxc,It's Time,73,240306,Night Visions,2012-09-04,Imagine Dragons,modern rock,87,0.656,0.884,-4.748,0.0372,0.0162,0,0.144,0.86,105.009,2012
4JQSMg83F8qYwSBt5xOXsQ,Diamonds,60,225146,Unapologetic (Deluxe),2012-12-10,Rihanna,barbadian pop,89,0.564,0.71,-4.92,0.0461,0.00125,0,0.109,0.393,91.972,2012
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),71,235613,Thrift Shop (feat. Wanz),2012-08-01,Macklemore,pop rap,76,0.781,0.526,-6.985,0.293,0.0619,0,0.0457,0.662,94.992,2012
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,75,263826,Blurred Lines (Deluxe),2013-01-01,Robin Thicke,dance pop,66,0.853,0.599,-4.756,0.0411,0.00334,7.93E-06,0.0759,0.843,119.993,2013
62yJjFtgkhUrXktIoSjgP2,Radioactive,78,186813,Night Visions,2012-09-04,Imagine Dragons,modern rock,87,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,2012
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,83,258342,The Heist,2012-10-09,Macklemore & Ryan Lewis,dance pop,79,0.641,0.922,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078,2012
4rHZZAmHpZrA3iH5zx8frV,Mirrors,83,484146,The 20/20 Experience (Deluxe Version),2013-03-15,Justin Timberlake,dance pop,82,0.574,0.512,-6.664,0.0503,0.234,0,0.0946,0.512,76.899,2013
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),81,242733,The Truth About Love,2012-09-18,P!nk,dance pop,82,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,2012
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,84,213826,Unorthodox Jukebox,2012-12-07,Bruno Mars,dance pop,88,0.612,0.28,-8.648,0.0434,0.932,0,0.088,0.387,72.795,2012
